시군구,번지,본번,부번,단지명,면적,계약년월,계약일,가격,층,건축년도,도로명
강원도 동해시 효가동,481,481,0,동아더프라임2단지,84.9714,201910,4,"18,500",14,2013,양지길 20-1
강원도 동해시 효가동,256,256,0,명보1차,46.25,201910,23,"2,900",1,1988,분토길 22
강원도 동해시 효가동,256,256,0,명보1차,46.25,201910,25,"3,100",2,1988,분토길 22
강원도 삼척시 건지동,176,176,0,코아루플러스,84.78,201910,16,"19,900",2,2015,엑스포로 173
강원도 삼척시 교동,793,793,0,e편한세상삼척교동,74.7748,201910,2,"19,800",3,2018,하실길 72
강원도 삼척시 교동,793,793,0,e편한세상삼척교동,59.8769,201910,9,"17,450",7,2018,하실길 72
강원도 삼척시 교동,130-2,130,2,강부2,49.815,201910,23,"4,600",3,1993,동해대로 4122-27
강원도 삼척시 교동,130-2,130,2,강부2,49.815,201910,31,"3,200",2,1993,동해대로 4122-27
강원도 삼척시 교동,788,788,0,교동지웰,59.8194,201910,2,"16,000",9,2018,동해대로 4183
강원도 삼척시 교동,788,788,0,교동지웰,84.9811,201910,10,"24,300",12,2018,동해대로 4183
강원도 삼척시 교동,788,788,0,교동지웰,84.9811,201910,24,"23,800",19,2018,동해대로 4183
강원도 삼척시 교동,757,757,0,교동청솔2차,59.85,201910,18,"8,300",9,2003,정상로 81
강원도 삼척시 교동,733-1,733,1,교동코아루,60,201910,5,"8,500",11,2005,교동로 133
강원도 삼척시 교동,733-1,733,1,교동코아루,60,201910,22,"8,350",6,2005,교동로 133
강원도 삼척시 교동,745-1,745,1,신동아,59.895,201910,15,"10,000",3,1998,정상로 90
강원도 삼척시 교동,781,781,0,코아루타워,96.49,201910,4,"25,000",2,2014,교동로 97
강원도 삼척시 교동,555,555,0,현대,59.62,201910,23,"6,850",3,1997,봉황로 147
강원도 삼척시 남양동,05월 06일,5,6,강부맨션,64.25,201910,14,"9,100",7,1991,봉황로 91-36
강원도 삼척시 남양동,338,338,0,동화3차,84.9,201910,10,"14,150",7,1994,남양길 14-17
강원도 삼척시 남양동,348-2,348,2,한흥3,39.93,201910,22,"5,200",1,1988,남양안길 76
강원도 삼척시 도계읍 도계리,325-1,325,1,한림,56.7,201910,14,"2,400",1,1989,도계대한길 93
강원도 삼척시 도계읍 전두리,147-3,147,3,태진,46.25,201910,15,"1,800",5,1989,강원남부로 1385-48
강원도 삼척시 성북동,Jan-67,67,1,명보1,59.85,201910,21,"4,900",3,1991,오십천로 333
강원도 삼척시 원당동,117,117,0,한양,84.54,201910,15,"9,000",13,1991,오십천로 295-7
강원도 삼척시 원당동,117,117,0,한양,84.54,201910,15,"9,000",10,1991,오십천로 295-7
강원도 삼척시 원당동,117,117,0,한양,84.54,201910,25,"7,700",2,1991,오십천로 295-7
강원도 삼척시 정상동,457-3,457,3,석미,56.97,201910,4,"6,800",6,1998,청석로 78
강원도 삼척시 정상동,457-3,457,3,석미,39.87,201910,17,"5,350",5,1998,청석로 78
강원도 삼척시 정상동,457-3,457,3,석미,39.87,201910,21,"4,900",11,1998,청석로 78
강원도 삼척시 정상동,457-3,457,3,석미,56.97,201910,25,"7,000",4,1998,청석로 78
강원도 삼척시 정상동,457-3,457,3,석미,56.97,201910,30,"7,200",5,1998,청석로 78
강원도 삼척시 정상동,316-3,316,3,유성,39.48,201910,22,"3,900",1,1998,동해대로 4044-13
강원도 삼척시 정상동,454,454,0,정상주공,32.43,201910,24,"2,700",1,1988,척주로 128
강원도 삼척시 정상동,457-1,457,1,청솔1차,59.85,201910,17,"7,000",1,2002,청석로 64
강원도 삼척시 정상동,457-1,457,1,청솔1차,59.85,201910,25,"6,500",12,2002,청석로 64
강원도 삼척시 정상동,473,473,0,현진에버빌,64.564,201910,3,"15,000",9,2005,정상로 35
강원도 삼척시 정상동,473,473,0,현진에버빌,80.429,201910,31,"19,700",8,2005,정상로 35
강원도 속초시 교동,1029,1029,0,남광하우스토리,59.8268,201910,21,"16,800",11,2011,동해대로 4284
강원도 속초시 교동,1029,1029,0,남광하우스토리,59.8268,201910,30,"17,000",17,2011,동해대로 4284
강원도 속초시 교동,1029,1029,0,남광하우스토리,59.8268,201910,30,"17,500",17,2011,동해대로 4284
강원도 속초시 교동,783,783,0,대명늘푸른,39.8354,201910,9,"7,700",14,2000,미시령로3337번길 10
강원도 속초시 교동,783,783,0,대명늘푸른,59.9584,201910,12,"8,400",2,2000,미시령로3337번길 7
강원도 속초시 교동,783,783,0,대명늘푸른,59.9584,201910,21,"7,950",2,2000,미시령로3337번길 7
강원도 속초시 교동,781-1,781,1,동부,84.96,201910,8,"13,000",13,1997,미시령로3359번길 15
강원도 속초시 교동,781-1,781,1,동부,84.96,201910,10,"13,500",13,1997,미시령로3359번길 15
강원도 속초시 교동,781-1,781,1,동부,84.96,201910,16,"12,200",3,1997,미시령로3359번길 15
강원도 속초시 교동,767-224,767,224,럭키설악1,84.93,201910,17,"14,000",9,1991,만천4길 1
강원도 속초시 교동,767-224,767,224,럭키설악1,76.39,201910,25,"8,900",6,1991,만천4길 1
강원도 속초시 교동,620-13,620,13,럭키설악2,84.991,201910,1,"10,800",6,1992,미시령로 3409
강원도 속초시 교동,800-68,800,68,로얄2,49.74,201910,1,"5,100",5,1987,만리공원길 16
강원도 속초시 교동,800-68,800,68,로얄2,49.74,201910,24,"6,700",2,1987,만리공원길 16
강원도 속초시 교동,904-5,904,5,로얄나하나(904-5),59.97,201910,11,"9,200",7,1995,만천8길 7
강원도 속초시 교동,904-5,904,5,로얄나하나(904-5),59.97,201910,16,"10,000",10,1995,만천8길 7
강원도 속초시 교동,904-5,904,5,로얄나하나(904-5),59.97,201910,21,"9,500",7,1995,만천8길 7
강원도 속초시 교동,1027,1027,0,명지미래힐,118.0531,201910,12,"27,500",5,2006,미시령로3337번길 20
강원도 속초시 교동,1027,1027,0,명지미래힐,84.9295,201910,17,"20,500",12,2006,미시령로3337번길 20
강원도 속초시 교동,1027,1027,0,명지미래힐,84.9295,201910,27,"20,900",7,2006,미시령로3337번길 20
강원도 속초시 교동,923,923,0,삼환,54.58,201910,16,"7,900",4,1994,밤골3길 39
강원도 속초시 교동,628-1,628,1,서울대명1,84.9,201910,4,"10,800",8,1991,번영로43번길 11
강원도 속초시 교동,984,984,0,석미모닝파크,73.1,201910,2,"16,000",2,2005,수복로 12
강원도 속초시 교동,619-33,619,33,설악현대,73.305,201910,14,"12,000",1,1992,미시령로3389번길 10
강원도 속초시 교동,619-33,619,33,설악현대,73.305,201910,23,"13,000",14,1992,미시령로3389번길 10
강원도 속초시 교동,658-42,658,42,속초 교동 블루핀,24.88,201910,16,"12,740",17,2019,교동로1길 17
강원도 속초시 교동,1030,1030,0,속초교동시티프라디움,84.3403,201910,15,"24,700",6,2018,미시령로 3307
강원도 속초시 교동,627-135,627,135,속초대명1(대명타워),59.78,201910,11,"7,300",14,1991,교동로7길 36
강원도 속초시 교동,627-306,627,306,속초대명3,59.93,201910,17,"9,300",9,1994,교동로7길 26
강원도 속초시 교동,898,898,0,주공2,47.3,201910,24,"8,500",5,1990,번영로43번길 52
강원도 속초시 교동,961,961,0,청초대우,70.236,201910,21,"15,500",6,1998,동해대로 4271
강원도 속초시 교동,961,961,0,청초대우,59.946,201910,28,"13,800",1,1998,동해대로 4271
강원도 속초시 교동,961,961,0,청초대우,84.999,201910,28,"16,500",4,1998,동해대로 4271
강원도 속초시 교동,618-10,618,10,현대1,84.99,201910,1,"12,900",11,1991,미시령로3359번길 9
강원도 속초시 교동,618-10,618,10,현대1,84.99,201910,11,"11,000",11,1991,미시령로3359번길 9
강원도 속초시 교동,618-10,618,10,현대1,121.98,201910,21,"16,000",9,1991,미시령로3359번길 9
강원도 속초시 교동,618-10,618,10,현대1,75.24,201910,23,"10,400",15,1991,미시령로3359번길 9
강원도 속초시 교동,781-6,781,6,현대2,123.27,201910,9,"20,500",15,1992,미시령로3359번길 4
강원도 속초시 교동,781-6,781,6,현대2,84.96,201910,31,"13,000",12,1992,미시령로3359번길 4
강원도 속초시 교동,782,782,0,현대3,84.975,201910,10,"14,000",7,1998,미시령로3337번길 6-43
강원도 속초시 교동,782,782,0,현대3,59.852,201910,10,"11,200",13,1998,미시령로3359번길 5
강원도 속초시 교동,782,782,0,현대3,59.852,201910,22,"11,000",4,1998,미시령로3359번길 5
강원도 속초시 금호동,629,629,0,보람레이크더하임,156.76,201910,16,"29,500",1,2008,영랑호반길 115-13
강원도 속초시 금호동,627,627,0,속초e-편한세상,84.975,201910,1,"23,000",9,2006,미시령로 3439
강원도 속초시 동명동,596,596,0,e편한세상 영랑호,84.9439,201910,14,"36,800",25,2017,번영로129번길 22
강원도 속초시 동명동,596,596,0,e편한세상 영랑호,84.9147,201910,15,"34,500",24,2017,번영로129번길 22
강원도 속초시 동명동,596,596,0,e편한세상 영랑호,84.9439,201910,16,"30,000",12,2017,번영로129번길 22
강원도 속초시 동명동,596,596,0,e편한세상 영랑호,74.6496,201910,21,"27,500",18,2017,번영로129번길 22
강원도 속초시 동명동,596,596,0,e편한세상 영랑호,84.9147,201910,23,"26,000",1,2017,번영로129번길 22
강원도 속초시 동명동,596,596,0,e편한세상 영랑호,84.9147,201910,28,"36,500",18,2017,번영로129번길 22
강원도 속초시 동명동,1-148,1,148,영금정,59.46,201910,29,"17,000",5,1991,영랑해안길 6
강원도 속초시 영랑동,180-1,180,1,대명드림빌,84.3789,201910,10,"20,000",14,2004,영랑로 23
강원도 속초시 영랑동,200,200,0,동현,84.96,201910,30,"14,000",4,1991,영랑로7길 13
강원도 속초시 조양동,1568,1568,0,대광로제비앙,84.8533,201910,14,"21,000",8,2009,온정로1길 11-8
강원도 속초시 조양동,1568,1568,0,대광로제비앙,84.8533,201910,17,"21,200",14,2009,온정로1길 11-8
강원도 속초시 조양동,1568,1568,0,대광로제비앙,84.8533,201910,28,"19,400",7,2009,온정로1길 11-8
강원도 속초시 조양동,1540,1540,0,부영1(동광),84.76,201910,19,"17,250",11,1998,조양로142번길 12
강원도 속초시 조양동,1540-1,1540,1,부영2,49.92,201910,18,"9,000",9,1998,조양로142번길 6
강원도 속초시 조양동,1540-1,1540,1,부영2,49.92,201910,28,"9,400",14,1998,조양로142번길 6
강원도 속초시 조양동,1499,1499,0,부영3,59.905,201910,2,"10,650",14,1996,소평로 162
강원도 속초시 조양동,1499,1499,0,부영3,59.905,201910,2,"10,300",6,1996,소평로 162
강원도 속초시 조양동,1499,1499,0,부영3,59.905,201910,10,"10,500",3,1996,소평로 162
강원도 속초시 조양동,1499,1499,0,부영3,59.905,201910,11,"10,600",8,1996,소평로 162
강원도 속초시 조양동,1499,1499,0,부영3,59.905,201910,12,"10,800",12,1996,소평로 162
강원도 속초시 조양동,1499,1499,0,부영3,84.88,201910,15,"14,500",2,1996,소평로 162
강원도 속초시 조양동,1499,1499,0,부영3,59.905,201910,16,"10,200",5,1996,소평로 162
강원도 속초시 조양동,1499,1499,0,부영3,84.88,201910,16,"16,500",2,1996,소평로 162
강원도 속초시 조양동,1499,1499,0,부영3,84.88,201910,25,"21,500",13,1996,소평로 162
강원도 속초시 조양동,1499,1499,0,부영3,59.905,201910,28,"10,970",3,1996,소평로 162
강원도 속초시 조양동,1501,1501,0,부영5,40,201910,1,"7,500",3,1995,청대로204번길 40
강원도 속초시 조양동,1501,1501,0,부영5,50,201910,4,"6,500",1,1995,청대로204번길 40
강원도 속초시 조양동,1501,1501,0,부영5,50,201910,11,"9,000",10,1995,청대로204번길 40
강원도 속초시 조양동,1501,1501,0,부영5,50,201910,12,"7,800",6,1995,청대로204번길 40
강원도 속초시 조양동,1501,1501,0,부영5,40,201910,15,"7,300",3,1995,청대로204번길 40
강원도 속초시 조양동,1501,1501,0,부영5,40,201910,16,"6,700",13,1995,청대로204번길 40
강원도 속초시 조양동,1502,1502,0,부영6,50,201910,7,"7,000",10,1995,조양로 163
강원도 속초시 조양동,1294-23,1294,23,성호,59.76,201910,17,"9,900",18,2001,청대로 22-7
강원도 속초시 조양동,1294-23,1294,23,성호,59.76,201910,23,"10,500",6,2001,청대로 8
강원도 속초시 조양동,1294-23,1294,23,성호,49.65,201910,24,"7,800",12,2001,청대로 22-7
강원도 속초시 조양동,1294-23,1294,23,성호,59.76,201910,24,"9,900",19,2001,청대로 22-7
강원도 속초시 조양동,1572,1572,0,속초 KCC 스위첸,84.9762,201910,10,"29,800",20,2019,청대로 40
강원도 속초시 조양동,1569,1569,0,속초조양양우내안애아파트,59.7891,201910,11,"18,000",13,2015,온정로1길 30
강원도 속초시 조양동,1569,1569,0,속초조양양우내안애아파트,59.9588,201910,14,"18,300",13,2015,온정로1길 30
강원도 속초시 조양동,1563,1563,0,속초조양코아루,84.98,201910,8,"17,500",2,2006,청대마을길 20
강원도 속초시 조양동,1217-1,1217,1,조양1주공,59.99,201910,5,"11,200",5,1998,온정로 6
강원도 속초시 조양동,1217-1,1217,1,조양1주공,59.99,201910,28,"11,000",12,1998,온정로 6
강원도 속초시 조양동,1217-1,1217,1,조양1주공,59.99,201910,28,"9,750",12,1998,온정로 6
강원도 속초시 조양동,1377-10,1377,10,진덕설악,46.04,201910,7,"7,300",12,1990,조양로22번길 4
강원도 속초시 조양동,1582,1582,0,효성해링턴플레이스,84.99,201910,14,"27,290",12,2019,청대로 210
강원도 속초시 청호동,1356,1356,0,속초청호아이파크,84.82,201910,9,"39,000",14,2018,청호로 22
강원도 속초시 청호동,1356,1356,0,속초청호아이파크,84.94,201910,16,"45,800",19,2018,청호로 22
강원도 속초시 청호동,1356,1356,0,속초청호아이파크,59.98,201910,18,"25,700",16,2018,청호로 22
강원도 속초시 청호동,1356,1356,0,속초청호아이파크,75.97,201910,29,"30,800",4,2018,청호로 22
강원도 양구군 양구읍 상리,510,510,0,경림,59.4,201910,20,"10,500",10,1998,양록길23번길 11
강원도 양구군 양구읍 상리,655,655,0,서희스타힐스,114.4,201910,7,"28,500",10,2013,청춘로 16
강원도 양구군 양구읍 상리,655,655,0,서희스타힐스,84.99,201910,11,"21,500",8,2013,청춘로 16
강원도 양구군 양구읍 상리,655,655,0,서희스타힐스,84.884,201910,17,"22,500",4,2013,청춘로 16
강원도 양구군 양구읍 상리,559,559,0,포미재,84.4862,201910,5,"16,000",8,2004,관공서로16번길 15
강원도 양구군 양구읍 정림리,436,436,0,양구석미모닝파크,77.12,201910,14,"14,800",5,2010,박수근로313번길 17
강원도 양양군 강현면 강선리,987,987,0,양양우미린디오션,84.98,201910,20,"23,970",7,2019,물치천로 70-1
강원도 양양군 강현면 정암리,162-6,162,6,썬라이즈빌,50.5365,201910,4,"19,000",9,2004,정암1길 13-24
강원도 양양군 양양읍 거마리,01월 31일,31,1,설악실크벨리,25.45,201910,13,"2,730",7,1998,거마천로 300
강원도 양양군 양양읍 거마리,01월 31일,31,1,설악실크벨리,25.45,201910,23,"2,880",5,1998,거마천로 300
강원도 양양군 양양읍 구교리,105-1,105,1,로얄타워맨션,59.748,201910,25,"7,400",9,1991,구교언덕길 24-1
강원도 양양군 양양읍 구교리,Jan-61,61,1,정아골든맨션,54.48,201910,2,"5,500",10,1992,북문길 22-22
강원도 양양군 양양읍 내곡리,262,262,0,이편한세상양양,60.3525,201910,12,"17,100",1,2018,한고개길 17-18
강원도 양양군 양양읍 내곡리,262,262,0,이편한세상양양,60.3525,201910,26,"17,100",2,2018,한고개길 17-18
강원도 양양군 양양읍 내곡리,61,61,0,하이펠리스,84.6,201910,15,"14,000",3,2007,내곡길 18
강원도 양양군 양양읍 서문리,414,414,0,양양서문주공,51.85,201910,10,"10,000",5,2005,양양로 154-9
강원도 양양군 양양읍 서문리,414,414,0,양양서문주공,59.57,201910,23,"11,800",3,2005,양양로 154-9
강원도 양양군 양양읍 서문리,419,419,0,양양코아루,73.8029,201910,1,"16,000",12,2016,임천1길 26-3
강원도 양양군 양양읍 서문리,419,419,0,양양코아루,73.8029,201910,16,"15,200",18,2016,임천1길 26-3
강원도 양양군 양양읍 성내리,72,72,0,정아2,45.82,201910,6,"4,500",5,1995,북문길 39
강원도 양양군 양양읍 송암리,455,455,0,일심샹스빌2단지,84.9984,201910,7,"12,000",2,2007,청곡길 53-1
강원도 양양군 양양읍 월리,449-1,449,1,명지푸르미,84.7407,201910,14,"12,000",2,2002,남대천로 99-14
강원도 양양군 양양읍 월리,449-1,449,1,명지푸르미,84.7407,201910,21,"12,500",12,2002,남대천로 99-14
강원도 양양군 양양읍 월리,449-1,449,1,명지푸르미,84.7407,201910,22,"13,300",7,2002,남대천로 99-14
강원도 양양군 현남면 광진리,141,141,0,대목바다마을,38.88,201910,2,"6,900",4,1998,동해대로 611-7
강원도 양양군 현남면 광진리,141,141,0,대목바다마을,58.32,201910,15,"10,000",1,1998,동해대로 611-7
강원도 양양군 현남면 광진리,141,141,0,대목바다마을,38.88,201910,25,"6,800",6,1998,동해대로 611-7
강원도 영월군 영월읍 덕포리,505-11,505,11,금용,59.82,201910,10,"7,000",3,1994,중리1길 108
강원도 영월군 영월읍 방절리,482-1,482,1,신아,39.9,201910,16,"2,850",4,1997,청령포로 213
강원도 영월군 영월읍 영흥리,1037-2,1037,2,장미,63,201910,22,"5,300",5,1990,영모전길 122-6
강원도 영월군 영월읍 하송리,26,26,0,다미아아파트,59.9208,201910,22,"18,000",7,2017,제방안길 54
