시군구,번지,본번,부번,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
강원특별자치도 동해시 효가동,362-34,362,34,유존양지,52.41,202308,22,"5,000",1,1992,양지1길 21,, ,중개거래,동해시
강원특별자치도 삼척시 갈천동,227,227,0,트루엘시그니처,84.6073,202308,3,"33,500",11,2021,동해대로 4360,, ,중개거래,삼척시
강원특별자치도 삼척시 갈천동,227,227,0,트루엘시그니처,59.7471,202308,19,"22,100",17,2021,동해대로 4360,, ,중개거래,동해시
강원특별자치도 삼척시 건지동,176,176,0,코아루플러스,84.839,202308,5,"22,200",12,2015,엑스포로 173,, ,중개거래,삼척시
강원특별자치도 삼척시 교동,793,793,0,e편한세상삼척교동,74.7748,202308,14,"25,500",23,2018,하실길 72,, ,중개거래,삼척시
강원특별자치도 삼척시 교동,788,788,0,교동지웰,84.869,202308,12,"25,400",13,2018,동해대로 4183,, ,중개거래,삼척시
강원특별자치도 삼척시 교동,788,788,0,교동지웰,59.8194,202308,28,"16,800",18,2018,동해대로 4183,, ,중개거래,삼척시
강원특별자치도 삼척시 교동,757,757,0,교동청솔2차,59.85,202308,4,"8,500",5,2003,정상로 81,, ,중개거래,삼척시
강원특별자치도 삼척시 교동,733-1,733,1,교동코아루,84.929,202308,1,"19,500",5,2005,교동로 133,, ,중개거래,삼척시
강원특별자치도 삼척시 교동,501-5,501,5,동부,84.915,202308,7,"12,500",4,1996,동해대로 4273,, ,중개거래,삼척시
강원특별자치도 삼척시 교동,501-5,501,5,동부,59.83,202308,25,"8,500",5,1996,동해대로 4273,, ,중개거래,삼척시
강원특별자치도 삼척시 교동,745-1,745,1,신동아,59.895,202308,30,"12,000",9,1998,정상로 90,, ,중개거래,삼척시
강원특별자치도 삼척시 남양동,348-2,348,2,한흥3,48.57,202308,24,"5,400",3,1988,남양안길 76,, ,중개거래,삼척시
강원특별자치도 삼척시 마달동,4-53,53,4,누가,27.18,202308,11,"3,700",2,1995,마달1길 75,, ,직거래,-
강원특별자치도 삼척시 마달동,4-53,53,4,누가,27.18,202308,11,"2,500",5,1995,마달1길 75,, ,직거래,-
강원특별자치도 삼척시 마달동,4-53,53,4,누가,27.18,202308,11,"2,500",1,1995,마달1길 75,, ,직거래,-
강원특별자치도 삼척시 성북동,1-67,67,1,명보1,59.85,202308,23,"6,550",3,1991,오십천로 333,, ,직거래,-
강원특별자치도 삼척시 정상동,356-2,356,2,강부3차,58.71,202308,2,"7,000",13,1995,동해대로 4122-20,20230802, ,중개거래,삼척시
강원특별자치도 삼척시 정상동,356-2,356,2,강부3차,58.71,202308,2,"7,000",13,1995,동해대로 4122-20,, ,중개거래,삼척시
강원특별자치도 삼척시 정상동,475,475,0,경림한아름,84.686,202308,6,"19,000",6,2003,정상로 23,, ,직거래,-
강원특별자치도 삼척시 정상동,457-3,457,3,석미,56.97,202308,17,"7,500",9,1998,청석로 78,, ,중개거래,삼척시
강원특별자치도 삼척시 정상동,457-3,457,3,석미,56.97,202308,21,"6,500",10,1998,청석로 78,, ,직거래,-
강원특별자치도 삼척시 정상동,457-3,457,3,석미,56.97,202308,23,"7,800",14,1998,청석로 78,, ,중개거래,삼척시
강원특별자치도 삼척시 정상동,316-3,316,3,유성,59.43,202308,2,"6,900",4,1999,동해대로 4044-13,, ,중개거래,삼척시
강원특별자치도 삼척시 정상동,316-3,316,3,유성,59.43,202308,28,"6,200",6,1999,동해대로 4044-13,, ,중개거래,삼척시
강원특별자치도 삼척시 정상동,473,473,0,현진에버빌,84.999,202308,22,"30,000",12,2005,정상로 35,, ,중개거래,삼척시
강원특별자치도 삼척시 정상동,473,473,0,현진에버빌,64.564,202308,26,"18,250",10,2005,정상로 35,, ,중개거래,삼척시
강원특별자치도 속초시 교동,1029,1029,0,남광하우스토리,84.3761,202308,16,"29,000",12,2011,동해대로 4284,, ,중개거래,서울 강동구
강원특별자치도 속초시 교동,783,783,0,대명늘푸른,84.6036,202308,3,"22,000",5,2000,미시령로3337번길 7,, ,중개거래,속초시
강원특별자치도 속초시 교동,783,783,0,대명늘푸른,59.9584,202308,4,"13,000",13,2000,미시령로3337번길 7,, ,중개거래,속초시
강원특별자치도 속초시 교동,904-6,904,6,로얄나하나1차,59.97,202308,29,"10,500",9,1993,만천1길 43,, ,중개거래,속초시
강원특별자치도 속초시 교동,904-5,904,5,로얄나하나2차,59.97,202308,11,"11,700",6,1995,만천8길 7,, ,직거래,-
강원특별자치도 속초시 교동,1027,1027,0,명지미래힐,84.9295,202308,3,"28,900",10,2006,미시령로3337번길 20,, ,중개거래,속초시
강원특별자치도 속초시 교동,924,924,0,삼호,43.26,202308,8,"9,450",5,1995,밤골3길 27,, ,중개거래,속초시
강원특별자치도 속초시 교동,924,924,0,삼호,43.26,202308,25,"9,500",5,1995,밤골3길 27,, ,직거래,-
강원특별자치도 속초시 교동,923,923,0,삼환,54.58,202308,19,"13,000",4,1994,밤골3길 39,, ,중개거래,속초시
강원특별자치도 속초시 교동,923,923,0,삼환,54.58,202308,30,"10,500",12,1994,밤골3길 39,, ,중개거래,속초시
강원특별자치도 속초시 교동,628-1,628,1,서울대명1,84.9,202308,4,"17,500",1,1991,번영로43번길 11,, ,직거래,-
강원특별자치도 속초시 교동,984,984,0,석미모닝파크,73.1,202308,19,"24,000",6,2005,수복로 12,, ,중개거래,속초시
강원특별자치도 속초시 교동,619-33,619,33,설악현대,71.137,202308,2,"16,000",11,1992,미시령로3389번길 10,, ,중개거래,속초시
강원특별자치도 속초시 교동,619-33,619,33,설악현대,84.907,202308,3,"13,000",15,1992,미시령로3389번길 10,, ,중개거래,속초시
강원특별자치도 속초시 교동,619-33,619,33,설악현대,71.137,202308,7,"16,000",11,1992,미시령로3389번길 10,20230809, ,중개거래,속초시
강원특별자치도 속초시 교동,658-42,658,42,속초교동블루핀,15.07,202308,8,"5,600",4,2019,교동로1길 17,, ,중개거래,속초시
강원특별자치도 속초시 교동,1030,1030,0,속초교동시티프라디움,84.3403,202308,6,"38,000",10,2018,미시령로 3307,, ,중개거래,속초시
강원특별자치도 속초시 교동,627-135,627,135,속초대명1(대명타워),59.78,202308,18,"9,900",6,1991,교동로7길 36,, ,중개거래,속초시
강원특별자치도 속초시 교동,1033,1033,0,속초미소지움더뷰,84.831,202308,1,"40,750",11,2021,중앙로17번길 11,, ,중개거래,속초시
강원특별자치도 속초시 교동,1033,1033,0,속초미소지움더뷰,74.3839,202308,5,"30,000",4,2021,중앙로17번길 11,, ,중개거래,속초시
강원특별자치도 속초시 교동,1033,1033,0,속초미소지움더뷰,84.831,202308,16,"38,500",12,2021,중앙로17번길 11,, ,직거래,-
강원특별자치도 속초시 교동,1033,1033,0,속초미소지움더뷰,84.831,202308,22,"35,000",4,2021,중앙로17번길 11,, ,중개거래,속초시
강원특별자치도 속초시 교동,898,898,0,주공2,39.3,202308,4,"13,000",2,1990,번영로43번길 52,, ,중개거래,속초시
강원특별자치도 속초시 교동,898,898,0,주공2,39.3,202308,9,"13,000",2,1990,번영로43번길 52,, ,중개거래,속초시
강원특별자치도 속초시 교동,898,898,0,주공2,46.68,202308,17,"15,500",5,1990,번영로43번길 52,, ,중개거래,속초시
강원특별자치도 속초시 교동,898,898,0,주공2,39.6,202308,18,"12,500",4,1990,번영로43번길 52,, ,중개거래,속초시
강원특별자치도 속초시 교동,898,898,0,주공2,47.01,202308,18,"15,800",2,1990,번영로43번길 52,, ,중개거래,속초시
강원특별자치도 속초시 교동,961-1,961,1,주공3,41.85,202308,3,"11,800",4,1993,먹거리길 17,, ,중개거래,속초시
강원특별자치도 속초시 교동,961-1,961,1,주공3,41.85,202308,18,"11,000",14,1993,먹거리길 17,, ,중개거래,속초시
강원특별자치도 속초시 교동,618-10,618,10,현대1,121.98,202308,1,"25,500",4,1991,미시령로3359번길 9,, ,중개거래,속초시
강원특별자치도 속초시 교동,618-10,618,10,현대1,84.99,202308,28,"19,900",10,1991,미시령로3359번길 9,, ,중개거래,속초시
강원특별자치도 속초시 금호동,630,630,0,생모리츠,84.9925,202308,14,"33,800",17,2011,수복로 174,, ,중개거래,속초시
강원특별자치도 속초시 금호동,622-66,622,66,서울대명2,59.4,202308,21,"16,500",5,1993,미시령로 3429,, ,중개거래,속초시
강원특별자치도 속초시 금호동,622-66,622,66,서울대명2,84.63,202308,25,"22,500",9,1993,미시령로 3429,, ,중개거래,속초시
강원특별자치도 속초시 금호동,627,627,0,속초e-편한세상,84.975,202308,2,"27,800",5,2006,미시령로 3439,, ,중개거래,속초시
강원특별자치도 속초시 금호동,627,627,0,속초e-편한세상,84.975,202308,9,"28,000",14,2006,미시령로 3439,, ,중개거래,속초시
강원특별자치도 속초시 금호동,627,627,0,속초e-편한세상,84.975,202308,16,"27,500",7,2006,미시령로 3439,, ,중개거래,속초시
강원특별자치도 속초시 동명동,596,596,0,e편한세상영랑호,84.9439,202308,23,"52,000",21,2017,번영로129번길 22,, ,중개거래,속초시
강원특별자치도 속초시 동명동,595-2,595,2,레이크뷰,149.23,202308,1,"29,000",5,2015,번영로105번길 77,, ,중개거래,속초시
강원특별자치도 속초시 동명동,599,599,0,속초롯데캐슬인더스카이,84.96,202308,3,"49,000",11,2023,수복로 235,, ,중개거래,속초시
강원특별자치도 속초시 동명동,599,599,0,속초롯데캐슬인더스카이,84.98,202308,9,"56,500",18,2023,수복로 235,, ,중개거래,속초시
강원특별자치도 속초시 영랑동,160-1,160,1,송하,39.93,202308,14,"7,000",4,1988,영랑로3길 22,, ,중개거래,속초시
강원특별자치도 속초시 영랑동,160-1,160,1,송하,47.67,202308,28,"8,100",3,1988,영랑로3길 22,, ,직거래,-
강원특별자치도 속초시 영랑동,157,157,0,양우비치타워맨션,59.985,202308,14,"16,000",9,1990,영랑로4길 10,20230825, ,중개거래,속초시
강원특별자치도 속초시 영랑동,157,157,0,양우비치타워맨션,59.985,202308,14,"16,000",9,1990,영랑로4길 10,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1571,1571,0,ES아뜨리움,59.8768,202308,3,"25,000",13,2017,조양로 40,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1571,1571,0,ES아뜨리움,59.8768,202308,11,"27,000",15,2017,조양로 40,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1568,1568,0,대광로제비앙,84.8533,202308,1,"26,300",9,2009,온정로1길 11-8,, ,중개거래,속초시
강원특별자치도 속초시 조양동,587-1,587,1,대명,59.96,202308,3,"10,800",2,1989,청대마을길 10-3,, ,중개거래,속초시
강원특별자치도 속초시 조양동,587-1,587,1,대명,59.96,202308,3,"8,000",1,1989,청대마을길 10-3,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1540-1,1540,1,부영2,49.92,202308,7,"13,000",15,1998,조양로142번길 6,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1499,1499,0,부영3,59.905,202308,1,"16,000",4,1996,소평로 162,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1499,1499,0,부영3,59.905,202308,14,"17,900",10,1996,소평로 162,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1501,1501,0,부영5,50,202308,11,"14,200",10,1995,청대로204번길 40,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1502,1502,0,부영6,50,202308,5,"14,300",7,1995,조양로 163,, ,직거래,-
강원특별자치도 속초시 조양동,1505,1505,0,부영9,50,202308,18,"15,700",9,1995,조양로142번길 13,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1505,1505,0,부영9,50,202308,23,"15,100",10,1995,조양로142번길 13,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1294-23,1294,23,성호,59.76,202308,3,"14,000",20,2001,청대로 22-7,, ,직거래,-
강원특별자치도 속초시 조양동,1294-23,1294,23,성호,59.76,202308,4,"14,300",20,2001,청대로 22-7,, ,중개거래,서울 강남구
강원특별자치도 속초시 조양동,1294-23,1294,23,성호,59.76,202308,4,"14,300",20,2001,청대로 22-7,20230823, ,중개거래,서울 강남구
강원특별자치도 속초시 조양동,1294-23,1294,23,성호,59.76,202308,14,"14,900",9,2001,청대로 8,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1294-23,1294,23,성호,59.76,202308,16,"15,000",9,2001,청대로 22-7,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1294-23,1294,23,성호,59.76,202308,24,"14,200",10,2001,청대로 8,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1572,1572,0,속초KCC스위첸,84.9762,202308,9,"41,000",10,2019,청대로 40,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1572,1572,0,속초KCC스위첸,59.9027,202308,17,"31,000",9,2019,청대로 40,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1572,1572,0,속초KCC스위첸,84.9762,202308,22,"41,000",21,2019,청대로 40,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1459,1459,0,속초서희스타힐스더베이,84.91,202308,1,"42,700",18,2020,동해대로 3958,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1459,1459,0,속초서희스타힐스더베이,84.91,202308,3,"40,000",27,2020,동해대로 3958,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1587,1587,0,속초조양동양우내안애오션스카이,84.9565,202308,25,"62,000",35,2021,청호로 8,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1569,1569,0,속초조양양우내안애아파트,59.7891,202308,25,"25,300",7,2015,온정로1길 30,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1563,1563,0,속초조양코아루,84.98,202308,1,"28,400",10,2006,청대마을길 20,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1563,1563,0,속초조양코아루,84.98,202308,2,"27,000",3,2006,청대마을길 20,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1411-146,1411,146,속초조양코아루아리스타,21.3539,202308,3,"12,000",24,2021,동해대로 4008,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1411-146,1411,146,속초조양코아루아리스타,21.4649,202308,11,"14,700",20,2021,동해대로 4008,20230823, ,중개거래,속초시
강원특별자치도 속초시 조양동,1411-146,1411,146,속초조양코아루아리스타,21.4649,202308,11,"14,700",20,2021,동해대로 4008,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1217-1,1217,1,조양1주공,59.99,202308,14,"17,000",2,1998,온정로 6,, ,직거래,-
강원특별자치도 속초시 조양동,1217-1,1217,1,조양1주공,59.99,202308,15,"14,500",4,1998,온정로 6,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1217-1,1217,1,조양1주공,59.99,202308,17,"15,000",6,1998,온정로 6,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1215-1,1215,1,조양2주공,39.74,202308,11,"9,500",7,1998,온정로 24,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1215-1,1215,1,조양2주공,49.62,202308,11,"12,000",15,1998,온정로 24,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1215-1,1215,1,조양2주공,39.74,202308,19,"11,800",9,1998,온정로 24,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1215-1,1215,1,조양2주공,49.62,202308,21,"12,800",7,1998,온정로 24,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1215-1,1215,1,조양2주공,39.74,202308,25,"10,500",6,1998,온정로 24,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1215-1,1215,1,조양2주공,39.74,202308,26,"10,900",5,1998,온정로 24,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1215-1,1215,1,조양2주공,49.62,202308,27,"15,500",6,1998,온정로 24,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1585,1585,0,조양동휴먼빌아파트,84.288,202308,19,"42,500",18,2020,논산길 17,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1582,1582,0,효성해링턴플레이스,74.99,202308,19,"37,500",20,2019,청대로 210,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1582,1582,0,효성해링턴플레이스,84.98,202308,22,"39,800",23,2019,청대로 210,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1582,1582,0,효성해링턴플레이스,59.98,202308,25,"27,500",4,2019,청대로 210,, ,중개거래,속초시
강원특별자치도 속초시 청호동,1356,1356,0,속초청호아이파크,84.94,202308,4,"40,000",13,2018,청호로 22,, ,중개거래,속초시
